row	col	gene1	gene2	score	score_ranking	train_edge	test_edge	new_edge
25	96	AASS	ABHD8	0.23113912343978882	3771	0	0	1
53	60	ABCC11	ABCC6	0.23099114000797272	3772	0	0	1
5	54	A4GALT	ABCC12	0.2308521866798401	3773	0	0	1
26	29	AATF	ABCA1	0.23060138523578644	3774	0	0	1
53	55	ABCC11	ABCC13	0.23044157028198242	3775	0	0	1
38	62	ABCA6	ABCC9	0.23030154407024384	3776	0	0	1
6	76	A4GNT	ABHD1	0.23014196753501892	3777	0	0	1
31	46	ABCA11P	ABCB5	0.22997380793094635	3778	0	0	1
42	44	ABCB1	ABCB11	0.22976677119731903	3779	0	0	1
10	73	AADACL2	ABCG4	0.22961416840553284	3780	0	0	1
19	28	AARD	ABAT	0.2294551134109497	3781	0	0	1
5	62	A4GALT	ABCC9	0.22943878173828125	3782	0	0	1
36	65	ABCA4	ABCD3	0.2292538583278656	3783	0	0	1
46	78	ABCB5	ABHD11	0.22881945967674255	3784	0	0	1
33	62	ABCA13	ABCC9	0.22857807576656342	3785	0	0	1
26	97	AATF	ABI1	0.22848092019557953	3786	0	0	1
42	47	ABCB1	ABCB6	0.228390634059906	3787	0	0	1
57	74	ABCC3	ABCG5	0.22818532586097717	3788	0	0	1
34	41	ABCA2	ABCA9	0.2279496043920517	3789	0	0	1
0	99	A1BG	ABI3	0.2277269810438156	3790	0	0	1
85	97	ABHD16A	ABI1	0.22734875977039337	3791	0	0	1
3	16	A2ML1	AAMP	0.22662296891212463	3792	0	0	1
3	84	A2ML1	ABHD15	0.2265147864818573	3793	0	0	1
14	28	AAK1	ABAT	0.22649793326854706	3794	0	0	1
50	83	ABCB9	ABHD14B	0.2264689803123474	3795	0	0	1
44	87	ABCB11	ABHD17A	0.22622522711753845	3796	0	0	1
59	93	ABCC5	ABHD4	0.2261977195739746	3797	0	0	1
78	90	ABHD11	ABHD18	0.22613763809204102	3798	0	0	1
47	79	ABCB6	ABHD12	0.226127028465271	3799	0	0	1
4	56	A3GALT2	ABCC2	0.2259593904018402	3800	0	0	1
47	49	ABCB6	ABCB8	0.22569744288921356	3801	0	0	1
25	29	AASS	ABCA1	0.22568556666374207	3802	0	0	1
17	39	AANAT	ABCA7	0.22529862821102142	3803	0	0	1
51	87	ABCC1	ABHD17A	0.22510746121406555	3804	0	0	1
2	76	A2M	ABHD1	0.22493883967399597	3805	0	0	1
25	99	AASS	ABI3	0.2242637276649475	3806	0	0	1
52	82	ABCC10	ABHD14A	0.22425837814807892	3807	0	0	1
60	98	ABCC6	ABI2	0.22416840493679047	3808	0	0	1
67	86	ABCE1	ABHD16B	0.22412890195846558	3809	0	0	1
37	97	ABCA5	ABI1	0.2240009903907776	3810	0	0	1
1	12	A1CF	AADAT	0.22388961911201477	3811	0	0	1
4	88	A3GALT2	ABHD17B	0.22386890649795532	3812	0	0	1
67	95	ABCE1	ABHD6	0.22362616658210754	3813	0	0	1
23	53	AASDH	ABCC11	0.22361038625240326	3814	0	0	1
46	74	ABCB5	ABCG5	0.22345462441444397	3815	0	0	1
21	37	AARS2	ABCA5	0.2233152687549591	3816	0	0	1
26	36	AATF	ABCA4	0.22328191995620728	3817	0	0	1
55	97	ABCC13	ABI1	0.22327639162540436	3818	0	0	1
7	95	AAAS	ABHD6	0.2232007086277008	3819	0	0	1
0	35	A1BG	ABCA3	0.2229943424463272	3820	0	0	1
3	75	A2ML1	ABCG8	0.22281323373317719	3821	0	0	1
50	54	ABCB9	ABCC12	0.222431018948555	3822	0	0	1
54	70	ABCC12	ABCF3	0.2222885936498642	3823	0	0	1
48	86	ABCB7	ABHD16B	0.2219124585390091	3824	0	0	1
59	63	ABCC5	ABCD1	0.22184023261070251	3825	0	0	1
36	94	ABCA4	ABHD5	0.22181293368339539	3826	0	0	1
7	31	AAAS	ABCA11P	0.2215714305639267	3827	0	0	1
30	46	ABCA10	ABCB5	0.22097787261009216	3828	0	0	1
54	62	ABCC12	ABCC9	0.22051651775836945	3829	0	0	1
58	84	ABCC4	ABHD15	0.22008481621742249	3830	0	0	1
2	72	A2M	ABCG2	0.22003115713596344	3831	0	0	1
11	85	AADACL4	ABHD16A	0.2196788638830185	3832	0	0	1
17	59	AANAT	ABCC5	0.21949951350688934	3833	0	0	1
31	84	ABCA11P	ABHD15	0.21942582726478577	3834	0	0	1
51	91	ABCC1	ABHD2	0.21909832954406738	3835	0	0	1
41	68	ABCA9	ABCF1	0.218663290143013	3836	0	0	1
12	65	AADAT	ABCD3	0.21859703958034515	3837	0	0	1
6	30	A4GNT	ABCA10	0.21858741343021393	3838	0	0	1
8	11	AACS	AADACL4	0.21842941641807556	3839	0	0	1
61	68	ABCC8	ABCF1	0.21832168102264404	3840	0	0	1
23	94	AASDH	ABHD5	0.21828626096248627	3841	0	0	1
41	48	ABCA9	ABCB7	0.21811474859714508	3842	0	0	1
6	77	A4GNT	ABHD10	0.21800197660923004	3843	0	0	1
41	69	ABCA9	ABCF2	0.21796470880508423	3844	0	0	1
2	87	A2M	ABHD17A	0.21764130890369415	3845	0	0	1
40	46	ABCA8	ABCB5	0.21759915351867676	3846	0	0	1
22	60	AARSD1	ABCC6	0.21751931309700012	3847	0	0	1
58	59	ABCC4	ABCC5	0.21735794842243195	3848	0	0	1
5	10	A4GALT	AADACL2	0.2173490822315216	3849	0	0	1
17	97	AANAT	ABI1	0.21662575006484985	3850	0	0	1
22	54	AARSD1	ABCC12	0.21660327911376953	3851	0	0	1
28	52	ABAT	ABCC10	0.21633955836296082	3852	0	0	1
9	72	AADAC	ABCG2	0.2162671536207199	3853	0	0	1
42	89	ABCB1	ABHD17C	0.21570897102355957	3854	0	0	1
19	75	AARD	ABCG8	0.21566186845302582	3855	0	0	1
29	89	ABCA1	ABHD17C	0.21545398235321045	3856	0	0	1
46	68	ABCB5	ABCF1	0.21522459387779236	3857	0	0	1
32	97	ABCA12	ABI1	0.2152150720357895	3858	0	0	1
68	72	ABCF1	ABCG2	0.21515662968158722	3859	0	0	1
36	73	ABCA4	ABCG4	0.2150101214647293	3860	0	0	1
18	35	AAR2	ABCA3	0.2147752344608307	3861	0	0	1
33	56	ABCA13	ABCC2	0.21472172439098358	3862	0	0	1
1	87	A1CF	ABHD17A	0.21427933871746063	3863	0	0	1
3	64	A2ML1	ABCD2	0.2142736166715622	3864	0	0	1
19	76	AARD	ABHD1	0.21401673555374146	3865	0	0	1
21	32	AARS2	ABCA12	0.21399356424808502	3866	0	0	1
23	51	AASDH	ABCC1	0.21386998891830444	3867	0	0	1
35	49	ABCA3	ABCB8	0.21385720372200012	3868	0	0	1
31	73	ABCA11P	ABCG4	0.21384644508361816	3869	0	0	1
16	37	AAMP	ABCA5	0.21376262605190277	3870	0	0	1
10	24	AADACL2	AASDHPPT	0.21368052065372467	3871	0	0	1
59	81	ABCC5	ABHD13	0.2135612964630127	3872	0	0	1
6	90	A4GNT	ABHD18	0.2132967859506607	3873	0	0	1
30	38	ABCA10	ABCA6	0.21309904754161835	3874	0	0	1
33	36	ABCA13	ABCA4	0.2128119170665741	3875	0	0	1
15	56	AAMDC	ABCC2	0.21272630989551544	3876	0	0	1
20	50	AARS	ABCB9	0.21231591701507568	3877	0	0	1
28	82	ABAT	ABHD14A	0.21221601963043213	3878	0	0	1
47	70	ABCB6	ABCF3	0.212176114320755	3879	0	0	1
60	74	ABCC6	ABCG5	0.21213220059871674	3880	0	0	1
33	68	ABCA13	ABCF1	0.21203278005123138	3881	0	0	1
91	96	ABHD2	ABHD8	0.21169650554656982	3882	0	0	1
64	91	ABCD2	ABHD2	0.21151815354824066	3883	0	0	1
6	41	A4GNT	ABCA9	0.21137043833732605	3884	0	0	1
6	47	A4GNT	ABCB6	0.21105830371379852	3885	0	0	1
26	31	AATF	ABCA11P	0.21098092198371887	3886	0	0	1
11	73	AADACL4	ABCG4	0.21082256734371185	3887	0	0	1
32	60	ABCA12	ABCC6	0.2106969654560089	3888	0	0	1
31	56	ABCA11P	ABCC2	0.21061129868030548	3889	0	0	1
42	83	ABCB1	ABHD14B	0.21030102670192719	3890	0	0	1
20	70	AARS	ABCF3	0.20961689949035645	3891	0	0	1
8	84	AACS	ABHD15	0.20938628911972046	3892	0	0	1
1	34	A1CF	ABCA2	0.20938202738761902	3893	0	0	1
65	88	ABCD3	ABHD17B	0.20871832966804504	3894	0	0	1
7	80	AAAS	ABHD12B	0.20855918526649475	3895	0	0	1
44	96	ABCB11	ABHD8	0.208485946059227	3896	0	0	1
9	66	AADAC	ABCD4	0.20799344778060913	3897	0	0	1
37	80	ABCA5	ABHD12B	0.2078661471605301	3898	0	0	1
38	75	ABCA6	ABCG8	0.20751522481441498	3899	0	0	1
51	52	ABCC1	ABCC10	0.2074621021747589	3900	0	0	1
60	66	ABCC6	ABCD4	0.2072393149137497	3901	0	0	1
35	74	ABCA3	ABCG5	0.20685534179210663	3902	0	0	1
24	38	AASDHPPT	ABCA6	0.20683173835277557	3903	0	0	1
33	89	ABCA13	ABHD17C	0.20682519674301147	3904	0	0	1
37	50	ABCA5	ABCB9	0.2067522257566452	3905	0	0	1
23	26	AASDH	AATF	0.2066962569952011	3906	0	0	1
29	97	ABCA1	ABI1	0.2060851901769638	3907	0	0	1
11	25	AADACL4	AASS	0.2059301882982254	3908	0	0	1
6	69	A4GNT	ABCF2	0.2058926522731781	3909	0	0	1
28	29	ABAT	ABCA1	0.2057475745677948	3910	0	0	1
6	73	A4GNT	ABCG4	0.20570652186870575	3911	0	0	1
21	27	AARS2	AATK	0.2056455761194229	3912	0	0	1
19	71	AARD	ABCG1	0.20556245744228363	3913	0	0	1
39	81	ABCA7	ABHD13	0.2049269825220108	3914	0	0	1
45	68	ABCB4	ABCF1	0.20475178956985474	3915	0	0	1
0	83	A1BG	ABHD14B	0.20453715324401855	3916	0	0	1
4	36	A3GALT2	ABCA4	0.20433780550956726	3917	0	0	1
28	91	ABAT	ABHD2	0.20414961874485016	3918	0	0	1
9	24	AADAC	AASDHPPT	0.2041424959897995	3919	0	0	1
13	66	AAGAB	ABCD4	0.2039501667022705	3920	0	0	1
43	83	ABCB10	ABHD14B	0.20372138917446136	3921	0	0	1
61	76	ABCC8	ABHD1	0.20352986454963684	3922	0	0	1
11	21	AADACL4	AARS2	0.20327502489089966	3923	0	0	1
29	44	ABCA1	ABCB11	0.2031152993440628	3924	0	0	1
18	19	AAR2	AARD	0.20264770090579987	3925	0	0	1
4	49	A3GALT2	ABCB8	0.20256663858890533	3926	0	0	1
48	61	ABCB7	ABCC8	0.20191417634487152	3927	0	0	1
13	71	AAGAB	ABCG1	0.20184025168418884	3928	0	0	1
30	86	ABCA10	ABHD16B	0.20179246366024017	3929	0	0	1
62	81	ABCC9	ABHD13	0.20178072154521942	3930	0	0	1
29	61	ABCA1	ABCC8	0.20147329568862915	3931	0	0	1
47	48	ABCB6	ABCB7	0.20126409828662872	3932	0	0	1
28	60	ABAT	ABCC6	0.2008933573961258	3933	0	0	1
86	91	ABHD16B	ABHD2	0.20030684769153595	3934	0	0	1
27	88	AATK	ABHD17B	0.20002102851867676	3935	0	0	1
14	91	AAK1	ABHD2	0.19957956671714783	3936	0	0	1
54	63	ABCC12	ABCD1	0.19930210709571838	3937	0	0	1
21	79	AARS2	ABHD12	0.19921962916851044	3938	0	0	1
39	62	ABCA7	ABCC9	0.19892987608909607	3939	0	0	1
5	76	A4GALT	ABHD1	0.19880607724189758	3940	0	0	1
28	62	ABAT	ABCC9	0.1987333744764328	3941	0	0	1
50	78	ABCB9	ABHD11	0.19816561043262482	3942	0	0	1
8	95	AACS	ABHD6	0.19800572097301483	3943	0	0	1
27	78	AATK	ABHD11	0.1980053037405014	3944	0	0	1
34	35	ABCA2	ABCA3	0.19788306951522827	3945	0	0	1
19	84	AARD	ABHD15	0.19763222336769104	3946	0	0	1
17	33	AANAT	ABCA13	0.19749462604522705	3947	0	0	1
15	37	AAMDC	ABCA5	0.19733506441116333	3948	0	0	1
52	79	ABCC10	ABHD12	0.19724072515964508	3949	0	0	1
77	97	ABHD10	ABI1	0.1971968412399292	3950	0	0	1
21	39	AARS2	ABCA7	0.1971636861562729	3951	0	0	1
6	48	A4GNT	ABCB7	0.19701170921325684	3952	0	0	1
44	94	ABCB11	ABHD5	0.19622133672237396	3953	0	0	1
5	84	A4GALT	ABHD15	0.19580480456352234	3954	0	0	1
14	48	AAK1	ABCB7	0.1957370638847351	3955	0	0	1
20	40	AARS	ABCA8	0.19572767615318298	3956	0	0	1
21	61	AARS2	ABCC8	0.19554613530635834	3957	0	0	1
35	51	ABCA3	ABCC1	0.1954953372478485	3958	0	0	1
0	90	A1BG	ABHD18	0.19512014091014862	3959	0	0	1
35	53	ABCA3	ABCC11	0.19474206864833832	3960	0	0	1
16	50	AAMP	ABCB9	0.19465798139572144	3961	0	0	1
33	58	ABCA13	ABCC4	0.19455648958683014	3962	0	0	1
57	91	ABCC3	ABHD2	0.19444485008716583	3963	0	0	1
23	73	AASDH	ABCG4	0.1944068819284439	3964	0	0	1
30	87	ABCA10	ABHD17A	0.19399751722812653	3965	0	0	1
45	62	ABCB4	ABCC9	0.19394241273403168	3966	0	0	1
34	49	ABCA2	ABCB8	0.19382992386817932	3967	0	0	1
17	88	AANAT	ABHD17B	0.19365394115447998	3968	0	0	1
3	82	A2ML1	ABHD14A	0.19306537508964539	3969	0	0	1
48	98	ABCB7	ABI2	0.19259129464626312	3970	0	0	1
48	78	ABCB7	ABHD11	0.1925627589225769	3971	0	0	1
23	44	AASDH	ABCB11	0.19210226833820343	3972	0	0	1
9	20	AADAC	AARS	0.19145014882087708	3973	0	0	1
32	88	ABCA12	ABHD17B	0.19133912026882172	3974	0	0	1
43	56	ABCB10	ABCC2	0.19126568734645844	3975	0	0	1
64	86	ABCD2	ABHD16B	0.1907101422548294	3976	0	0	1
7	84	AAAS	ABHD15	0.19061601161956787	3977	0	0	1
66	91	ABCD4	ABHD2	0.19061197340488434	3978	0	0	1
3	36	A2ML1	ABCA4	0.19060750305652618	3979	0	0	1
20	39	AARS	ABCA7	0.19059747457504272	3980	0	0	1
47	88	ABCB6	ABHD17B	0.19043245911598206	3981	0	0	1
4	75	A3GALT2	ABCG8	0.190118208527565	3982	0	0	1
25	81	AASS	ABHD13	0.1900542825460434	3983	0	0	1
64	96	ABCD2	ABHD8	0.18990664184093475	3984	0	0	1
8	96	AACS	ABHD8	0.18986643850803375	3985	0	0	1
50	62	ABCB9	ABCC9	0.1898617446422577	3986	0	0	1
69	85	ABCF2	ABHD16A	0.18980510532855988	3987	0	0	1
49	89	ABCB8	ABHD17C	0.18977317214012146	3988	0	0	1
16	90	AAMP	ABHD18	0.18962684273719788	3989	0	0	1
7	88	AAAS	ABHD17B	0.18928512930870056	3990	0	0	1
64	80	ABCD2	ABHD12B	0.18920834362506866	3991	0	0	1
15	79	AAMDC	ABHD12	0.18898218870162964	3992	0	0	1
62	98	ABCC9	ABI2	0.18895010650157928	3993	0	0	1
15	59	AAMDC	ABCC5	0.18854963779449463	3994	0	0	1
88	93	ABHD17B	ABHD4	0.1882103532552719	3995	0	0	1
36	69	ABCA4	ABCF2	0.18811804056167603	3996	0	0	1
40	88	ABCA8	ABHD17B	0.18798492848873138	3997	0	0	1
4	14	A3GALT2	AAK1	0.18786801397800446	3998	0	0	1
42	78	ABCB1	ABHD11	0.18774811923503876	3999	0	0	1
11	92	AADACL4	ABHD3	0.1876419186592102	4000	0	0	1
19	43	AARD	ABCB10	0.187498077750206	4001	0	0	1
38	78	ABCA6	ABHD11	0.18741677701473236	4002	0	0	1
39	54	ABCA7	ABCC12	0.1872657835483551	4003	0	0	1
12	85	AADAT	ABHD16A	0.187017560005188	4004	0	0	1
17	23	AANAT	AASDH	0.18684740364551544	4005	0	0	1
22	81	AARSD1	ABHD13	0.18682017922401428	4006	0	0	1
14	40	AAK1	ABCA8	0.1864510029554367	4007	0	0	1
17	25	AANAT	AASS	0.18642763793468475	4008	0	0	1
88	95	ABHD17B	ABHD6	0.1864158660173416	4009	0	0	1
31	54	ABCA11P	ABCC12	0.18601226806640625	4010	0	0	1
10	15	AADACL2	AAMDC	0.1857413351535797	4011	0	0	1
38	91	ABCA6	ABHD2	0.18573041260242462	4012	0	0	1
37	69	ABCA5	ABCF2	0.18533626198768616	4013	0	0	1
26	76	AATF	ABHD1	0.18518024682998657	4014	0	0	1
15	90	AAMDC	ABHD18	0.18446989357471466	4015	0	0	1
17	64	AANAT	ABCD2	0.1843363642692566	4016	0	0	1
28	59	ABAT	ABCC5	0.18352028727531433	4017	0	0	1
43	79	ABCB10	ABHD12	0.18343089520931244	4018	0	0	1
2	4	A2M	A3GALT2	0.18329238891601562	4019	0	0	1
68	75	ABCF1	ABCG8	0.18323305249214172	4020	0	0	1
36	70	ABCA4	ABCF3	0.18313835561275482	4021	0	0	1
7	91	AAAS	ABHD2	0.18300403654575348	4022	0	0	1
48	77	ABCB7	ABHD10	0.18284077942371368	4023	0	0	1
9	46	AADAC	ABCB5	0.18282924592494965	4024	0	0	1
81	83	ABHD13	ABHD14B	0.1827830821275711	4025	0	0	1
45	84	ABCB4	ABHD15	0.1827106922864914	4026	0	0	1
6	98	A4GNT	ABI2	0.1820838898420334	4027	0	0	1
5	77	A4GALT	ABHD10	0.1819467693567276	4028	0	0	1
2	23	A2M	AASDH	0.18151000142097473	4029	0	0	1
52	76	ABCC10	ABHD1	0.18137790262699127	4030	0	0	1
16	39	AAMP	ABCA7	0.1812579333782196	4031	0	0	1
0	21	A1BG	AARS2	0.18124334514141083	4032	0	0	1
9	55	AADAC	ABCC13	0.1812249720096588	4033	0	0	1
26	42	AATF	ABCB1	0.18083074688911438	4034	0	0	1
20	51	AARS	ABCC1	0.18079686164855957	4035	0	0	1
15	47	AAMDC	ABCB6	0.18069854378700256	4036	0	0	1
0	14	A1BG	AAK1	0.1805427372455597	4037	0	0	1
4	40	A3GALT2	ABCA8	0.18052299320697784	4038	0	0	1
2	7	A2M	AAAS	0.18005923926830292	4039	0	0	1
46	52	ABCB5	ABCC10	0.18002627789974213	4040	0	0	1
28	55	ABAT	ABCC13	0.17994831502437592	4041	0	0	1
0	94	A1BG	ABHD5	0.1798582226037979	4042	0	0	1
29	38	ABCA1	ABCA6	0.1791316717863083	4043	0	0	1
80	88	ABHD12B	ABHD17B	0.17912113666534424	4044	0	0	1
82	95	ABHD14A	ABHD6	0.17909438908100128	4045	0	0	1
24	76	AASDHPPT	ABHD1	0.17898842692375183	4046	0	0	1
30	45	ABCA10	ABCB4	0.17896702885627747	4047	0	0	1
6	87	A4GNT	ABHD17A	0.178803488612175	4048	0	0	1
16	18	AAMP	AAR2	0.17863962054252625	4049	0	0	1
6	11	A4GNT	AADACL4	0.178606778383255	4050	0	0	1
0	26	A1BG	AATF	0.1785183995962143	4051	0	0	1
32	54	ABCA12	ABCC12	0.1782393753528595	4052	0	0	1
42	95	ABCB1	ABHD6	0.17793546617031097	4053	0	0	1
5	38	A4GALT	ABCA6	0.17782746255397797	4054	0	0	1
49	95	ABCB8	ABHD6	0.17781439423561096	4055	0	0	1
36	66	ABCA4	ABCD4	0.17760425806045532	4056	0	0	1
39	40	ABCA7	ABCA8	0.1775376945734024	4057	0	0	1
65	77	ABCD3	ABHD10	0.1772933304309845	4058	0	0	1
34	46	ABCA2	ABCB5	0.17719212174415588	4059	0	0	1
43	85	ABCB10	ABHD16A	0.17713135480880737	4060	0	0	1
38	57	ABCA6	ABCC3	0.1769111603498459	4061	0	0	1
68	97	ABCF1	ABI1	0.17689689993858337	4062	0	0	1
19	90	AARD	ABHD18	0.1767292022705078	4063	0	0	1
14	34	AAK1	ABCA2	0.1765477955341339	4064	0	0	1
9	18	AADAC	AAR2	0.1764020323753357	4065	0	0	1
42	81	ABCB1	ABHD13	0.17624199390411377	4066	0	0	1
25	38	AASS	ABCA6	0.17548240721225739	4067	0	0	1
54	86	ABCC12	ABHD16B	0.17539434134960175	4068	0	0	1
29	51	ABCA1	ABCC1	0.17464397847652435	4069	0	0	1
14	52	AAK1	ABCC10	0.17437994480133057	4070	0	0	1
37	75	ABCA5	ABCG8	0.17380934953689575	4071	0	0	1
11	63	AADACL4	ABCD1	0.17364606261253357	4072	0	0	1
49	55	ABCB8	ABCC13	0.17336726188659668	4073	0	0	1
15	18	AAMDC	AAR2	0.17316541075706482	4074	0	0	1
34	53	ABCA2	ABCC11	0.17293664813041687	4075	0	0	1
36	63	ABCA4	ABCD1	0.17286601662635803	4076	0	0	1
96	97	ABHD8	ABI1	0.17286387085914612	4077	0	0	1
10	97	AADACL2	ABI1	0.1728118658065796	4078	0	0	1
40	75	ABCA8	ABCG8	0.17273111641407013	4079	0	0	1
6	88	A4GNT	ABHD17B	0.17247259616851807	4080	0	0	1
4	79	A3GALT2	ABHD12	0.17236986756324768	4081	0	0	1
14	26	AAK1	AATF	0.17176386713981628	4082	0	0	1
52	67	ABCC10	ABCE1	0.1712726354598999	4083	0	0	1
17	40	AANAT	ABCA8	0.17124085128307343	4084	0	0	1
17	94	AANAT	ABHD5	0.17114457488059998	4085	0	0	1
5	83	A4GALT	ABHD14B	0.17092294991016388	4086	0	0	1
14	36	AAK1	ABCA4	0.17055709660053253	4087	0	0	1
36	86	ABCA4	ABHD16B	0.17054615914821625	4088	0	0	1
73	82	ABCG4	ABHD14A	0.17047248780727386	4089	0	0	1
54	68	ABCC12	ABCF1	0.17037995159626007	4090	0	0	1
64	95	ABCD2	ABHD6	0.17021827399730682	4091	0	0	1
2	78	A2M	ABHD11	0.16994500160217285	4092	0	0	1
38	81	ABCA6	ABHD13	0.16959582269191742	4093	0	0	1
31	48	ABCA11P	ABCB7	0.1693950593471527	4094	0	0	1
1	8	A1CF	AACS	0.1690814346075058	4095	0	0	1
68	93	ABCF1	ABHD4	0.16850227117538452	4096	0	0	1
52	75	ABCC10	ABCG8	0.1684926599264145	4097	0	0	1
38	97	ABCA6	ABI1	0.16838638484477997	4098	0	0	1
52	70	ABCC10	ABCF3	0.16819694638252258	4099	0	0	1
40	95	ABCA8	ABHD6	0.16766966879367828	4100	0	0	1
20	31	AARS	ABCA11P	0.16756130754947662	4101	0	0	1
46	83	ABCB5	ABHD14B	0.16745245456695557	4102	0	0	1
27	73	AATK	ABCG4	0.16738153994083405	4103	0	0	1
65	91	ABCD3	ABHD2	0.16719837486743927	4104	0	0	1
32	34	ABCA12	ABCA2	0.16714420914649963	4105	0	0	1
29	39	ABCA1	ABCA7	0.16705477237701416	4106	0	0	1
39	49	ABCA7	ABCB8	0.1669926792383194	4107	0	0	1
45	92	ABCB4	ABHD3	0.16686183214187622	4108	0	0	1
0	66	A1BG	ABCD4	0.16681736707687378	4109	0	0	1
9	51	AADAC	ABCC1	0.16678966581821442	4110	0	0	1
14	54	AAK1	ABCC12	0.16669704020023346	4111	0	0	1
91	93	ABHD2	ABHD4	0.1665029078722	4112	0	0	1
21	77	AARS2	ABHD10	0.16642184555530548	4113	0	0	1
50	84	ABCB9	ABHD15	0.16630111634731293	4114	0	0	1
6	75	A4GNT	ABCG8	0.16617144644260406	4115	0	0	1
48	97	ABCB7	ABI1	0.16601938009262085	4116	0	0	1
56	83	ABCC2	ABHD14B	0.16591162979602814	4117	0	0	1
64	99	ABCD2	ABI3	0.16566605865955353	4118	0	0	1
49	64	ABCB8	ABCD2	0.1652372181415558	4119	0	0	1
18	60	AAR2	ABCC6	0.1647820621728897	4120	0	0	1
8	94	AACS	ABHD5	0.1647457778453827	4121	0	0	1
3	68	A2ML1	ABCF1	0.16423121094703674	4122	0	0	1
45	94	ABCB4	ABHD5	0.1640826314687729	4123	0	0	1
24	41	AASDHPPT	ABCA9	0.1638818085193634	4124	0	0	1
56	98	ABCC2	ABI2	0.16373848915100098	4125	0	0	1
1	79	A1CF	ABHD12	0.16361543536186218	4126	0	0	1
27	59	AATK	ABCC5	0.16358910501003265	4127	0	0	1
60	94	ABCC6	ABHD5	0.1633010059595108	4128	0	0	1
55	79	ABCC13	ABHD12	0.16324877738952637	4129	0	0	1
24	39	AASDHPPT	ABCA7	0.16307207942008972	4130	0	0	1
76	79	ABHD1	ABHD12	0.16269712150096893	4131	0	0	1
63	97	ABCD1	ABI1	0.16268287599086761	4132	0	0	1
4	71	A3GALT2	ABCG1	0.1625974029302597	4133	0	0	1
6	55	A4GNT	ABCC13	0.1624312400817871	4134	0	0	1
47	62	ABCB6	ABCC9	0.16239050030708313	4135	0	0	1
11	26	AADACL4	AATF	0.16228896379470825	4136	0	0	1
8	34	AACS	ABCA2	0.162283256649971	4137	0	0	1
24	54	AASDHPPT	ABCC12	0.1621953845024109	4138	0	0	1
61	85	ABCC8	ABHD16A	0.16205254197120667	4139	0	0	1
76	82	ABHD1	ABHD14A	0.16201940178871155	4140	0	0	1
24	88	AASDHPPT	ABHD17B	0.16188138723373413	4141	0	0	1
4	92	A3GALT2	ABHD3	0.16169293224811554	4142	0	0	1
1	29	A1CF	ABCA1	0.1613108366727829	4143	0	0	1
25	56	AASS	ABCC2	0.1612844318151474	4144	0	0	1
82	91	ABHD14A	ABHD2	0.16108833253383636	4145	0	0	1
10	90	AADACL2	ABHD18	0.1610429286956787	4146	0	0	1
51	55	ABCC1	ABCC13	0.16063682734966278	4147	0	0	1
8	51	AACS	ABCC1	0.16052570939064026	4148	0	0	1
55	77	ABCC13	ABHD10	0.16034072637557983	4149	0	0	1
5	49	A4GALT	ABCB8	0.16029778122901917	4150	0	0	1
13	14	AAGAB	AAK1	0.1602795124053955	4151	0	0	1
9	97	AADAC	ABI1	0.16021931171417236	4152	0	0	1
20	42	AARS	ABCB1	0.15973637998104095	4153	0	0	1
20	91	AARS	ABHD2	0.15972955524921417	4154	0	0	1
32	71	ABCA12	ABCG1	0.1596287190914154	4155	0	0	1
5	20	A4GALT	AARS	0.15957821905612946	4156	0	0	1
79	88	ABHD12	ABHD17B	0.1595645695924759	4157	0	0	1
66	77	ABCD4	ABHD10	0.15864717960357666	4158	0	0	1
70	90	ABCF3	ABHD18	0.15804916620254517	4159	0	0	1
15	51	AAMDC	ABCC1	0.1578987091779709	4160	0	0	1
32	74	ABCA12	ABCG5	0.15781883895397186	4161	0	0	1
17	76	AANAT	ABHD1	0.15769246220588684	4162	0	0	1
4	41	A3GALT2	ABCA9	0.15767498314380646	4163	0	0	1
16	70	AAMP	ABCF3	0.15754170715808868	4164	0	0	1
42	49	ABCB1	ABCB8	0.15724511444568634	4165	0	0	1
12	92	AADAT	ABHD3	0.15687336027622223	4166	0	0	1
45	80	ABCB4	ABHD12B	0.1567462831735611	4167	0	0	1
70	92	ABCF3	ABHD3	0.15637335181236267	4168	0	0	1
85	95	ABHD16A	ABHD6	0.15561680495738983	4169	0	0	1
9	25	AADAC	AASS	0.1541772484779358	4170	0	0	1
3	87	A2ML1	ABHD17A	0.15400411188602448	4171	0	0	1
26	55	AATF	ABCC13	0.15378952026367188	4172	0	0	1
70	98	ABCF3	ABI2	0.15345154702663422	4173	0	0	1
86	99	ABHD16B	ABI3	0.15327884256839752	4174	0	0	1
57	70	ABCC3	ABCF3	0.15287907421588898	4175	0	0	1
30	66	ABCA10	ABCD4	0.15284641087055206	4176	0	0	1
16	55	AAMP	ABCC13	0.15284579992294312	4177	0	0	1
61	64	ABCC8	ABCD2	0.1526823490858078	4178	0	0	1
15	66	AAMDC	ABCD4	0.1525944173336029	4179	0	0	1
19	52	AARD	ABCC10	0.15232957899570465	4180	0	0	1
19	73	AARD	ABCG4	0.15231798589229584	4181	0	0	1
6	52	A4GNT	ABCC10	0.15215246379375458	4182	0	0	1
43	88	ABCB10	ABHD17B	0.1521473526954651	4183	0	0	1
41	52	ABCA9	ABCC10	0.15210658311843872	4184	0	0	1
32	61	ABCA12	ABCC8	0.15199951827526093	4185	0	0	1
